a,b,c,seed,model,metric,value
0.3,0.1,0.5,7769,eta_bench,AUC,0.85287296650705
0.3,0.1,0.5,7769,eta_bench,F,0.8120184899845917
0.3,0.1,0.5,7769,eta_bench,ACC,0.7161043049757032
0.3,0.1,0.5,5461,eta0,AUC,0.8541143315012663
0.3,0.1,0.5,5461,eta0,F,0.9499063085571519
0.3,0.1,0.5,5461,eta0,ACC,0.9064723032069971
0.3,0.1,0.5,5461,eta0_bench,AUC,0.8541143315012663
0.3,0.1,0.5,5461,eta0_bench,F,0.867687923049519
0.3,0.1,0.5,5461,eta0_bench,ACC,0.7834402332361516
0.3,0.1,0.5,5461,eta1,AUC,0.8330869186103914
0.3,0.1,0.5,5461,eta1,F,0.922991381706978
0.3,0.1,0.5,5461,eta1,ACC,0.8623260437375746
0.3,0.1,0.5,5461,eta1_bench,AUC,0.7471017949509405
0.3,0.1,0.5,5461,eta1_bench,F,0.2593414093158164
0.3,0.1,0.5,5461,eta1_bench,ACC,0.2808151093439364
0.3,0.1,0.5,5461,eta,AUC,0.8492967207728269
0.3,0.1,0.5,5461,eta,F,0.9396432959749785
0.3,0.1,0.5,5461,eta,ACC,0.889056190541373
0.3,0.1,0.5,5461,eta_bench,AUC,0.8524075286105852
