a,b,c,seed,model,metric,value
0.3,0.1,0.5,9711,eta_bench,F,0.07102754928841885
0.3,0.1,0.5,9711,eta_bench,ACC,0.36609052031361367
0.3,0.1,0.5,6276,eta0,AUC,0.4765247695429421
0.3,0.1,0.5,6276,eta0,F,0.10624551328068917
0.3,0.1,0.5,6276,eta0,ACC,0.7038534728829686
0.3,0.1,0.5,6276,eta0_bench,AUC,0.4765247695429421
0.3,0.1,0.5,6276,eta0_bench,F,0.06771653543307087
0.3,0.1,0.5,6276,eta0_bench,ACC,0.7183634633682208
0.3,0.1,0.5,6276,eta1,AUC,0.9094935976095382
0.3,0.1,0.5,6276,eta1,F,0.9465039887376818
0.3,0.1,0.5,6276,eta1,ACC,0.9025641025641026
0.3,0.1,0.5,6276,eta1_bench,AUC,0.6612822405564371
0.3,0.1,0.5,6276,eta1_bench,F,0.7350076883649412
0.3,0.1,0.5,6276,eta1_bench,ACC,0.6317663817663818
0.3,0.1,0.5,6276,eta,AUC,0.6875453391746058
0.3,0.1,0.5,6276,eta,F,0.7872785433070867
0.3,0.1,0.5,6276,eta,ACC,0.6919101924447613
0.3,0.1,0.5,6276,eta_bench,AUC,0.5457998039176387
0.3,0.1,0.5,6276,eta_bench,F,0.08422147127631921
0.3,0.1,0.5,6276,eta_bench,ACC,0.37223806129722026
0.3,0.1,0.5,7199,eta0,AUC,0.4749343518739556
0.3,0.1,0.5,7199,eta0,F,0.08805970149253732
0.3,0.1,0.5,7199,eta0,ACC,0.7093244529019981
0.3,0.1,0.5,7199,eta0_bench,AUC,0.4749343518739556
0.3,0.1,0.5,7199,eta0_bench,F,0.06264682850430697
0.3,0.1,0.5,7199,eta0_bench,ACC,0.7152711703139867
0.3,0.1,0.5,7199,eta1,AUC,0.9055687965688733
0.3,0.1,0.5,7199,eta1,F,0.9478219993732372
0.3,0.1,0.5,7199,eta1,ACC,0.9051282051282051
0.3,0.1,0.5,7199,eta1_bench,AUC,0.6073772027113924
0.3,0.1,0.5,7199,eta1_bench,F,0.6852699968047716
0.3,0.1,0.5,7199,eta1_bench,ACC,0.5790598290598291
0.3,0.1,0.5,7199,eta,AUC,0.7002587847347488
0.3,0.1,0.5,7199,eta,F,0.7916049382716049
0.3,0.1,0.5,7199,eta,ACC,0.699215965787598
0.3,0.1,0.5,7199,eta_bench,AUC,0.5456849075595819
0.3,0.1,0.5,7199,eta_bench,F,0.09266907589055239
0.3,0.1,0.5,7199,eta_bench,ACC,0.37366357804704203
0.3,0.1,0.5,5585,eta0,AUC,0.4824342485814497
0.3,0.1,0.5,5585,eta0,F,0.10181818181818182
0.3,0.1,0.5,5585,eta0,ACC,0.706232159847764
0.3,0.1,0.5,5585,eta0_bench,AUC,0.4824342485814497
0.3,0.1,0.5,5585,eta0_bench,F,0.05655930871956009
